file_path,category,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13
augmented_audio_dataset\Go\pitch_down_424.wav,Go,-466.78384,15.8973675,5.907067,3.1229193,0.4378347,-0.66759133,-0.118261516,0.6769479,-0.8889203,-0.20225784,-1.748807,-0.7563184,-1.48841,-0.45458984
augmented_audio_dataset\Follow\volume_up_263.wav,Follow,-429.83444,13.45966,-0.45194316,-0.06735187,-1.1051233,-2.138112,-2.4135294,-1.7812424,-1.2980889,-1.1836138,-1.2495211,0.23229237,-0.536918,0.3431529
augmented_audio_dataset\Five\reversed_220.wav,Five,-520.17096,11.557973,-3.0019321,2.5142205,-0.8455561,-2.7837079,-2.312981,-0.46772102,-1.243903,-1.110531,-0.71859646,-0.34879008,-1.3374224,-0.15372588
augmented_audio_dataset\Marvin\shift_backward_640.wav,Marvin,-530.8341,13.019285,-4.8227463,8.72022,3.7230477,-0.22423369,2.0618594,-5.0206494,-0.1410417,3.569542,-2.3123858,-1.6373278,-1.125626,2.068392
augmented_audio_dataset\Follow\noise_260.wav,Follow,-402.27997,12.779548,0.6375253,-0.5296835,-3.8134685,-2.2643223,-3.316402,0.094312094,-2.6003788,-0.7130044,-1.9333533,0.030614184,-1.8542937,1.3213394
processed_recorded_audio\Off\Off_29.wav,Off,-489.7114,10.124888,2.9961812,-0.30141586,-1.768248,-1.3699507,0.106995896,0.4279614,0.15401652,-0.3535512,-0.41557097,0.6829595,0.3474912,2.4238114
processed_recorded_audio\three\three_29.wav,three,-499.78305,9.698477,2.4020565,4.0516095,-0.74359494,1.0723469,-1.6452807,0.17495097,-2.0164726,-1.9181614,-1.623524,0.54917544,-2.2824452,0.38569432
augmented_audio_dataset\Backward\volume_down_9.wav,Backward,-497.28836,16.035284,-1.3093702,-2.1709154,0.22947295,-3.476893,-3.8064432,-1.4079667,-0.86766326,-1.6895434,0.1636829,-1.4753968,-1.431752,-0.16647178
augmented_audio_dataset\Forward\shift_forward_307.wav,Forward,-502.7107,19.906176,0.8091919,0.63445586,-0.4759882,-1.3590764,1.3584492,-0.8759235,-1.368445,-1.1435884,-1.2507211,1.1354289,1.1662836,0.42231032
augmented_audio_dataset\Happy\noise_453.wav,Happy,-287.20496,3.382842,0.81528854,3.9996626,0.057980068,0.8002995,-2.8395913,0.8297296,-1.473913,0.703509,-1.1009028,1.640317,-1.1170038,1.712877
augmented_audio_dataset\Stop\speed_up_1172.wav,Stop,-523.3401,8.446648,1.8567965,1.2779638,-1.781267,-0.18244463,1.2310125,-1.1072562,-0.57090086,0.5734216,-0.012699006,0.5679279,0.5040083,0.32223865
augmented_audio_dataset\Right\volume_up_941.wav,Right,-509.90445,12.380579,1.5130881,2.8048162,1.9298809,-1.4542857,-0.35799468,-0.5443749,-1.5364673,0.29412553,0.35756928,-0.34311762,0.8366427,-0.37747046
augmented_audio_dataset\up\original_1401.wav,up,-476.52255,21.30214,-2.336111,-1.5358636,-4.701755,1.1113405,0.5081194,-2.3496225,-2.1169603,0.51343817,0.97800285,-1.3108517,-0.9381547,-2.335554
augmented_audio_dataset\Learn\volume_down_555.wav,Learn,-472.61853,15.731788,1.3665795,3.555066,3.796449,0.8135456,0.15084994,-2.626017,-0.66722727,0.39340073,-1.0366132,0.18166448,-0.7850724,0.62637603
processed_recorded_audio\wow\wow_01.wav,wow,-279.78305,135.62827,-0.8600752,-7.9460697,-54.389114,8.088994,8.437098,-22.043247,3.4200401,-14.635378,-6.1719003,-0.77839386,-5.0676126,-1.4460357
augmented_audio_dataset\Happy\shift_backward_441.wav,Happy,-531.1083,12.034935,0.2709706,6.828909,3.4621303,-2.828836,-2.801055,0.8117737,0.6678906,-1.2175694,-0.2399396,0.6527911,-1.932305,1.5826949
augmented_audio_dataset\two\noise_1299.wav,two,-368.73297,5.517693,2.0026932,1.8508769,-1.6708975,0.8454545,-0.82841796,-1.1512538,-2.6794343,-1.0508384,-3.030053,0.66960657,-2.497523,2.3013966
augmented_audio_dataset\Happy\volume_up_462.wav,Happy,-576.4006,12.265134,0.40720645,7.284838,3.9389353,-2.350809,-2.4736013,0.065700404,0.5324404,-1.156145,-0.9071836,0.81743926,-1.2595032,-0.40873763
augmented_audio_dataset\Seven\pitch_up_994.wav,Seven,-505.9599,10.943976,1.1152833,4.2628603,1.3007233,-1.8001169,-0.48122945,-0.92875254,-0.23924012,1.4561219,0.670495,0.1660577,2.9062266,-0.8108588
augmented_audio_dataset\yes\speed_up_1494.wav,yes,-485.94565,5.459762,0.8168941,1.9310043,-0.4872129,-0.7616679,-1.3072685,0.8550356,-2.0356874,-0.5489264,-0.43080008,-0.41692045,0.6699696,-0.76090956
processed_recorded_audio\Eight\Eight_33.wav,Eight,-513.5068,7.3391843,0.9306308,2.3427567,1.3800184,-3.3208203,-2.6352124,-0.13348149,-1.8581685,-1.8747602,-0.19921091,-0.4903649,-0.42803925,-0.44218814
processed_recorded_audio\yes\yes_13.wav,yes,-478.04947,6.411052,1.2627231,3.127276,-0.9449663,-0.29624292,-3.2465203,0.9785019,-0.95986843,-1.3797977,-0.44307455,0.03332477,-0.27928078,0.29720506
augmented_audio_dataset\Nine\noise_725.wav,Nine,-290.75464,4.1304135,1.1281048,3.5301173,-0.9804947,0.48559833,-1.5360348,1.0044184,-1.5322242,1.8798994,-0.6370201,0.78591996,-2.001779,1.1645396
augmented_audio_dataset\Down\volume_down_167.wav,Down,-469.3601,12.823516,1.157237,3.2222822,1.2128357,-0.7273201,-1.4523565,-1.4876941,-2.6015964,-0.7540469,-1.4141233,-1.6795951,-0.22905372,-0.37927946
augmented_audio_dataset\tree\pitch_up_1275.wav,tree,-457.3424,5.3827124,3.6737363,7.0088434,-3.2392793,1.3116715,-2.1628428,-1.6244894,-3.085959,-1.8838314,-0.75680184,-1.9014038,0.55134076,-1.3124224
augmented_audio_dataset\Seven\shift_backward_1009.wav,Seven,-499.68372,12.914824,1.4090359,4.0127993,2.2370775,-0.07527124,-1.6882327,-0.09119051,-0.6059482,0.8302404,0.28874236,-0.25886673,0.4600861,2.0717726
augmented_audio_dataset\tree\shift_forward_1252.wav,tree,-442.39648,4.92341,2.26563,5.707844,-1.7397892,0.07790518,-0.43410778,-2.0010476,-1.3037107,-2.3625562,-0.8307967,-2.0746996,-0.7483648,0.37256455
augmented_audio_dataset\tree\pitch_down_1265.wav,tree,-449.80667,7.9915905,1.6008404,6.0875845,1.198235,-1.5260968,1.6379062,-2.1138551,-0.5067582,-2.307874,-1.0967305,-1.4631646,-3.21835,1.0162565
augmented_audio_dataset\two\speed_down_1285.wav,two,-448.8394,12.451962,6.4203954,0.37859818,-2.8452857,-1.8902436,1.0985847,-3.9452393,-1.5922912,-1.8413736,-4.204634,-0.7061495,-3.4550781,2.4803116
augmented_audio_dataset\Forward\reversed_298.wav,Forward,-517.2145,18.604818,-0.42117795,-1.5747234,2.2252674,-1.7912104,-1.1287447,-2.3264081,-0.3945523,-1.283603,-0.8292497,2.1406066,-0.9814737,0.042247716
augmented_audio_dataset\Sheila\reversed_1075.wav,Sheila,-500.3766,10.1826935,0.7005005,4.215211,1.4826266,-1.0276613,-0.47323734,-0.59862703,-0.36267963,1.225854,0.66863984,0.15628228,-0.18890901,2.0541239
processed_recorded_audio\Down\Down_33.wav,Down,-496.66714,15.670609,1.911217,1.3037314,0.8415005,-0.4704889,-1.3105966,-1.8502421,-2.9508862,-1.2452843,-1.4709085,-1.6917922,-0.60231465,-0.024176843
augmented_audio_dataset\Right\original_954.wav,Right,-494.08817,12.671784,-2.1719058,3.6823559,1.5893629,-1.0083711,-0.88718927,-1.9902751,-1.1629593,0.88066036,-0.087463684,0.19891758,0.15046202,0.7193618
augmented_audio_dataset\Backward\volume_up_11.wav,Backward,-403.99155,32.66328,-0.95783615,-1.6294318,-1.5292833,-5.2336016,-6.841154,-3.4946876,-3.266544,-4.372214,-0.44108874,-1.6019619,-0.91337645,-0.17763731
processed_recorded_audio\zero\zero_28.wav,zero,-483.41614,15.179037,0.20973803,2.3003283,-1.1423609,1.0738356,-2.1377804,-0.6497484,-2.9214346,-1.8082405,-0.60382384,-1.3011992,-0.47901794,0.16340649
augmented_audio_dataset\yes\volume_down_1470.wav,yes,-499.3352,5.586808,3.764588,1.8044686,-1.7594371,0.9613113,-2.430238,-1.1110972,0.5517787,-1.9921634,-0.34501785,-0.1721737,0.33522883,-1.5166057
augmented_audio_dataset\Forward\pitch_down_331.wav,Forward,-478.88583,15.839863,0.5807544,-0.35106844,1.2504377,0.50276893,0.28771403,-1.9254022,-1.7726495,0.14589676,-2.134165,1.5563803,0.2587155,-0.20618165
augmented_audio_dataset\Marvin\noise_648.wav,Marvin,-325.89874,4.5520997,-1.3974966,3.8574972,0.7004854,2.0284524,-0.89065105,-1.0221477,-1.8959806,2.1913774,-1.9023008,0.19353954,-1.5494953,1.565378
augmented_audio_dataset\Eight\noise_184.wav,Eight,-432.48727,4.7287397,-0.62409776,3.9533465,-0.21783918,-1.5726506,-2.395803,1.3806406,-1.8762302,-0.2522286,-1.0608269,0.9896047,-1.3476886,0.6376253
augmented_audio_dataset\Stop\shift_forward_1124.wav,Stop,-483.35645,11.265849,2.336305,0.062572114,-0.5768199,-0.8975627,0.567739,0.025400441,-0.2805907,-0.38673013,0.34869155,0.9625563,-0.055591147,1.8395479
augmented_audio_dataset\Down\original_148.wav,Down,-559.313,18.196579,2.2406387,0.49087772,-0.32258645,-1.8653731,-2.3470485,-0.68042487,-2.008297,-1.7785136,-1.7663442,-2.026903,-0.69508505,-0.45627338
augmented_audio_dataset\wow\volume_down_1457.wav,wow,-477.74503,38.812336,-0.60400826,-3.3926008,-8.7208395,1.188127,-0.016475508,-1.1524608,-3.5489378,-0.4257928,-2.128722,-0.50409293,0.12644996,-1.2214353
augmented_audio_dataset\Five\shift_forward_226.wav,Five,-469.49203,9.878117,-1.7238451,2.90825,0.13851307,-1.7575407,-2.2654111,-0.78771913,-0.9095943,-1.8334553,-0.5849936,-0.60932124,-1.0658276,0.15246531
augmented_audio_dataset\Five\speed_down_229.wav,Five,-523.25415,6.5449343,-2.6281943,2.5663443,-0.8275371,-1.9729655,-3.8702548,-0.5975574,-1.5194218,-1.3983493,-0.703289,-0.075188145,-1.9075776,-0.5848936
processed_recorded_audio\Four\Four_32.wav,Four,-478.19968,12.712904,3.7216618,0.44591185,2.196944,-1.8512154,1.0475873,-0.56222004,-0.0983367,-1.4777153,-1.4834185,1.0795313,-1.1566108,1.2405405
augmented_audio_dataset\House\original_531.wav,House,-517.3068,5.936173,2.8995411,0.5087654,0.061865848,0.7296923,-0.2555802,-0.28027087,1.1257284,0.32366595,-1.5369407,1.3555727,-0.5718928,0.41770896
processed_recorded_audio\Right\Right_41.wav,Right,-487.73178,10.985812,-1.3411505,4.866422,3.2111936,-2.0363102,-1.9887735,-0.4243934,0.102918014,-1.0094913,0.6683985,0.54451466,-0.20168117,1.4047043
augmented_audio_dataset\One\speed_down_886.wav,One,-471.1429,17.515856,2.8460498,2.8195496,2.473645,-0.23509914,0.76195216,-0.1027208,-0.8245317,0.1614125,-0.07985119,0.5744686,0.42104125,1.1644518
augmented_audio_dataset\Dog\original_118.wav,Dog,-429.42328,14.030572,0.85270625,-0.37290066,-0.84429514,-1.5070992,-1.8686148,-0.68963766,-2.0374706,-1.6294698,-0.61421496,-0.12061791,-0.88202506,0.08439831
augmented_audio_dataset\Down\speed_up_142.wav,Down,-512.1073,12.535242,0.340451,1.756462,0.386895,-0.3460644,-1.7855469,-1.2302326,-2.0610075,-1.6589005,-1.1038529,-1.2462934,-1.0862242,-0.8247211
augmented_audio_dataset\House\reversed_519.wav,House,-520.4358,11.52376,1.747258,-0.38156116,-0.12537242,-0.15422896,0.49386117,-0.5107559,-0.34412357,0.9209997,-1.2223116,1.4563202,-0.34793204,0.5835234
augmented_audio_dataset\wow\shift_forward_1456.wav,wow,-475.19785,38.343006,-1.1425056,-3.6274297,-9.710431,1.0729457,-0.2687647,-1.2330388,-3.4354937,0.4099769,-3.1166282,-0.32024568,-0.9913208,-0.6937112
processed_recorded_audio\Dog\Dog_34.wav,Dog,-454.37698,18.16628,-0.6168951,-0.84585714,-2.1360736,-1.1338165,-1.7692021,-2.1181161,-2.669975,-1.918048,-0.34888148,0.48095185,-1.8003132,-0.5157899
augmented_audio_dataset\Four\volume_down_375.wav,Four,-472.28036,16.204329,2.9500864,-0.48764485,0.9139686,-2.9427445,0.59223944,-0.060323775,0.33433285,-0.30791244,-1.8568081,2.0903018,-0.8384566,1.3393661
augmented_audio_dataset\Down\pitch_down_144.wav,Down,-488.06598,13.72492,0.07773114,3.465906,-0.67071736,-0.19811565,-2.0477626,-1.1764045,-2.2243688,-0.7769795,-1.5267003,-1.4055386,-1.7626792,1.0268615
augmented_audio_dataset\Stop\shift_backward_1172.wav,Stop,-511.95895,9.6243515,2.0051112,1.6137207,-1.9080083,-0.16434833,1.2608896,-1.2210613,-0.5838214,0.68507135,-0.034586307,0.614293,0.47057822,0.13434324
augmented_audio_dataset\three\speed_down_1180.wav,three,-497.1771,12.860069,1.791441,8.328187,-0.2514996,-0.7399058,-0.01137222,-0.08067849,-2.6495256,-1.1002945,-2.11872,0.79595834,-2.292861,1.7496966
augmented_audio_dataset\Four\pitch_up_360.wav,Four,-429.32498,17.181839,1.4949859,-1.8222419,0.06888779,-1.8352334,0.0608491,0.061188716,-0.18967803,-0.44951454,1.229533,0.29472813,0.77904904,1.6825608
augmented_audio_dataset\Seven\original_1026.wav,Seven,-494.84872,11.948519,1.573334,3.3147323,3.3090622,0.05253256,-1.3774333,-0.39421764,0.34830788,0.2872383,0.48974133,-0.2815613,0.31005076,2.5911763
processed_recorded_audio\tree\tree_01.wav,tree,-492.71283,5.9260097,-0.04866893,8.285018,-3.320273,-0.010200014,-0.04552845,-0.7498198,-2.2564218,-2.4731562,0.10051268,-2.0042691,-0.9127091,0.8763596
augmented_audio_dataset\Off\original_801.wav,Off,-484.4749,11.932498,3.181912,-0.46662566,-2.275912,-1.1862491,0.34256852,0.39081687,0.30030146,-0.15698265,-0.23787154,0.8849808,0.25946966,1.5944494
augmented_audio_dataset\Nine\reversed_718.wav,Nine,-550.62054,12.694775,-1.0461162,9.990847,-1.3341918,-0.77370423,2.9711692,-1.5266032,-0.38620722,2.1199439,-0.6097723,-0.040200785,-2.778824,2.3861167
augmented_audio_dataset\No\shift_forward_774.wav,No,-529.58856,13.134949,-0.66970825,4.6973424,-0.9295895,-1.6860697,2.2474885,-2.3742378,0.7764378,0.75875473,-0.1780853,0.20968644,-1.4117892,1.0179051
augmented_audio_dataset\Stop\original_1149.wav,Stop,-511.69302,7.6019006,2.0489092,1.0371512,-0.16442144,-0.5629884,1.0185673,-0.24630865,-0.61071396,-0.1691995,-0.08965169,1.3220596,-0.3354376,0.92987984
augmented_audio_dataset\Right\volume_down_941.wav,Right,-509.91724,12.38284,1.5169256,2.8041549,1.9315904,-1.4506545,-0.35557187,-0.5394128,-1.5377303,0.29195964,0.35631776,-0.34683958,0.8397881,-0.37250164
augmented_audio_dataset\visual\volume_down_1421.wav,visual,-483.54697,13.458661,0.5060877,3.7491035,0.26637208,-1.137909,-2.6841068,0.73936605,-2.261496,-1.1212472,-2.6826806,0.17284653,-1.7520833,0.6092198
augmented_audio_dataset\tree\volume_down_1274.wav,tree,-481.66736,4.7729983,1.5308816,7.5202255,-2.0458775,0.6706976,0.17018537,-1.2838702,-1.5046054,-2.7531466,-0.6860015,-1.6693686,-0.8019575,0.6372437
augmented_audio_dataset\Sheila\pitch_down_1063.wav,Sheila,-497.07874,11.264669,0.56248677,4.443105,2.7388496,0.7247732,-0.28666258,-0.76782995,-2.0561233,2.5144203,-0.40517223,2.5883005,-0.57902217,0.63106775
augmented_audio_dataset\Stop\speed_down_1161.wav,Stop,-454.25208,11.572046,1.9586637,1.4160979,-0.81156725,-0.6617335,0.056946468,-0.19722721,0.037746355,-1.5436031,0.7094113,2.6796448,-0.39934653,1.9611332
augmented_audio_dataset\Right\speed_down_931.wav,Right,-498.59366,11.069065,-0.5896612,4.336447,3.2352743,-2.050405,-1.810362,-1.0228158,-0.41311246,-0.34957293,-0.35289782,0.5175658,0.42429814,1.9662367
augmented_audio_dataset\yes\volume_down_1483.wav,yes,-512.69196,6.3821044,0.65658045,3.9147468,-2.2636127,0.26707822,-2.5314925,0.5767345,-1.8857286,-1.2535167,-0.5535133,-0.06350229,-0.28229064,-0.07633384
augmented_audio_dataset\Forward\volume_up_325.wav,Forward,-462.74826,17.369524,1.4389467,-1.2551246,1.2495296,0.43816987,-1.4032522,-3.374605,0.08701977,-0.1882712,-0.717603,2.2584848,-0.70417076,-0.63442564
augmented_audio_dataset\Bed\speed_up_40.wav,Bed,-495.06992,10.730782,0.2327946,1.7796843,2.5347974,-0.76359034,-2.6848507,-1.2857463,0.086577,0.26978967,-1.5542326,0.23386769,0.22384077,-0.32263553
augmented_audio_dataset\Six\shift_backward_1104.wav,Six,-506.33466,6.495792,7.8340015,5.2199636,5.42544,0.74932057,-2.8397758,0.044230685,0.8247353,-0.545247,-0.2274796,0.10814368,-0.3981028,2.1789875
augmented_audio_dataset\Four\shift_forward_351.wav,Four,-491.2471,13.324465,2.0781639,0.14083898,0.10874924,-1.445679,0.59193856,-2.0519345,0.19071765,0.62683463,-1.8041798,1.4040059,-0.1510238,0.9480324
augmented_audio_dataset\Nine\pitch_down_710.wav,Nine,-512.90765,11.759935,-2.3650477,8.568207,2.483034,-2.101559,1.8125777,1.1500902,-2.4358761,1.436019,-0.4077539,1.2730236,-1.4658592,-1.5865151
augmented_audio_dataset\zero\shift_forward_1508.wav,zero,-476.71237,13.343609,0.6724735,3.4386892,-2.650939,0.82197666,-1.3150343,-1.5273635,-1.4211488,-3.4223788,-0.25357273,-2.101192,-0.62177056,0.7321229
augmented_audio_dataset\Happy\volume_down_467.wav,Happy,-519.3382,13.379459,0.13612351,7.540092,3.06989,-2.622886,-2.7547843,-0.22299483,-0.3655458,0.5155448,-1.9148393,0.6675172,-0.4935362,0.016317034
augmented_audio_dataset\Right\pitch_up_946.wav,Right,-491.28,9.186289,-0.12231154,5.039739,1.5060817,-2.336234,-2.0036836,-0.266624,0.3318271,-1.0477732,1.2234762,0.024775123,0.7233973,1.3799275
augmented_audio_dataset\House\volume_up_542.wav,House,-513.6613,8.369972,2.225549,0.7828207,-0.8274399,1.3730469,1.3773096,-2.2781267,0.5330133,0.9735564,-0.86831975,0.65104795,0.1107813,0.44142196
augmented_audio_dataset\up\noise_1365.wav,up,-426.95575,4.723817,-2.2304265,-0.18571009,-3.5360034,1.5332576,-1.3817383,0.7036785,-1.6990464,0.9066162,-0.3801414,0.40593594,-2.1863985,0.8346029
augmented_audio_dataset\two\speed_down_1331.wav,two,-442.76263,15.16206,5.4052067,0.66901463,-3.3766184,1.6775635,-0.04817789,-3.0174024,-0.78581977,-4.8860235,-3.0829601,-1.6282808,-2.7967699,2.3707676
processed_recorded_audio\No\No_03.wav,No,-537.226,14.572698,-0.22253418,5.844868,0.7832173,-2.0733056,0.69775903,-0.11941122,0.25672507,0.72018075,1.6638944,-0.9755465,-2.1114767,1.0972894
augmented_audio_dataset\Follow\pitch_down_279.wav,Follow,-476.40594,13.715904,1.3697634,0.2907022,-1.3712064,-2.0608191,-2.368182,-0.4557251,-2.331956,-1.3281653,-2.3810983,0.14245258,-1.5178329,-0.42652962
augmented_audio_dataset\Off\volume_up_779.wav,Off,-460.43488,10.747775,3.5514257,1.5351263,-1.9644846,-2.0130851,1.2088685,-0.010250942,0.73139644,-0.13409989,0.20848985,-0.015610567,0.13832207,1.7149322
augmented_audio_dataset\Bed\volume_down_56.wav,Bed,-512.68146,8.647974,-0.84550834,2.9569826,2.0661352,-2.4426334,-2.3527265,-1.0924801,0.18256372,0.14139123,-1.2816212,1.3065512,0.70696884,-0.45590964
augmented_audio_dataset\Sheila\pitch_up_1070.wav,Sheila,-474.18143,9.899875,2.979411,5.2576776,-0.13648902,0.5795293,-0.37581432,-0.7533079,2.019327,1.7395475,-0.21240662,0.09305891,1.0960957,-0.36118817
augmented_audio_dataset\Follow\noise_256.wav,Follow,-419.77817,13.414995,2.1168652,-0.6241634,-3.117889,-1.5368366,-2.9179597,0.033586793,-2.7453198,-0.4174361,-1.7972076,0.78891945,-1.8855083,1.2967343
augmented_audio_dataset\Left\pitch_up_617.wav,Left,-551.58417,6.04076,-0.09171215,4.153576,-0.21595044,1.3075321,-1.6387994,-1.9166867,1.3912184,-0.71012235,0.4425738,-0.008596126,0.096533105,1.03906
processed_recorded_audio\tree\tree_20.wav,tree,-471.85718,8.350046,2.088916,7.081627,-2.5874448,-0.74268144,0.5514411,-2.1728313,-1.1460724,-2.7612243,-0.34188586,-2.6645718,-0.2316982,0.7462022
augmented_audio_dataset\No\original_730.wav,No,-537.13055,14.531257,-0.19647926,5.838839,0.78601766,-2.079405,0.69136745,-0.118457645,0.23285553,0.7295131,1.6569195,-0.9614736,-2.1237826,1.0916336
augmented_audio_dataset\Bird\volume_down_69.wav,Bird,-485.2898,15.89111,0.46481502,-0.6764225,0.11085792,0.24735032,-1.135814,-2.3363037,-2.0440114,-0.97062546,-0.03652227,-0.3290386,-1.2713115,-0.8735606
augmented_audio_dataset\yes\speed_up_1503.wav,yes,-517.167,5.051142,0.0022716157,2.5864453,-0.15548328,-1.2670572,-1.109784,-0.22225745,-1.0931773,-0.4541763,-0.8102384,-0.06227223,0.6196593,-0.4375831
augmented_audio_dataset\Forward\shift_forward_318.wav,Forward,-463.51523,18.082977,0.60865045,-1.3480761,1.8610816,-0.5803545,-1.2953314,-3.3175166,-0.36408544,-1.4025644,-0.085938536,2.4759705,-1.3937165,0.34139758
augmented_audio_dataset\Forward\pitch_up_297.wav,Forward,-487.94467,17.237724,-1.1805648,2.5973043,1.550599,-1.7039346,-2.1633666,-1.5872761,0.120585665,-1.7699329,0.56228125,0.19293557,-0.61219954,2.0342684
augmented_audio_dataset\Seven\volume_up_1032.wav,Seven,-468.22354,8.032101,3.5162632,5.1817174,2.5957358,0.34907812,-2.1114478,-1.0852627,0.99814487,0.1556768,0.47578606,-0.23355088,0.2865601,2.1241233
augmented_audio_dataset\visual\shift_forward_1413.wav,visual,-492.05026,15.332722,0.21603024,3.4574635,0.28222513,-0.2895515,-2.0657492,-0.24546231,-3.0535383,-0.909148,-2.3267975,-0.24577713,-2.129899,0.81541485
augmented_audio_dataset\Six\original_1087.wav,Six,-489.5428,-0.09289191,7.3380938,3.2306752,3.5086522,0.023330955,-2.2111127,0.9353815,0.5523299,0.31733268,-0.7098324,1.2780216,-0.93650043,2.7625897
processed_recorded_audio\Go\Go_06.wav,Go,-492.2922,14.308966,4.5243573,0.9704195,-0.374551,-2.131366,-0.1861712,0.37874925,-0.1965178,-1.6096336,-1.6030086,-0.14749362,-0.21353626,0.7334662
augmented_audio_dataset\Stop\shift_forward_1145.wav,Stop,-485.86307,11.254124,1.9576956,0.6509937,-1.5299445,-1.5186096,0.70079064,0.7075761,-1.4640756,-0.26003417,0.44917792,1.0361757,-0.6624279,2.5469587
augmented_audio_dataset\Forward\volume_up_318.wav,Forward,-463.06683,18.075771,0.6065896,-1.3508172,1.8613892,-0.5777334,-1.2960207,-3.3166718,-0.36122233,-1.4045835,-0.08725714,2.4754095,-1.3936628,0.3424564
augmented_audio_dataset\two\volume_up_1286.wav,two,-449.8322,11.43314,4.8810477,0.08095957,-2.4830954,-0.4079807,0.95934224,-3.1434124,-0.5152971,-2.0303197,-2.741543,-1.4012822,-2.5572102,1.456722
augmented_audio_dataset\Six\shift_forward_1091.wav,Six,-507.28653,0.8101717,6.594543,3.0685725,3.5505545,1.1707493,-2.8235357,2.2469795,-0.123477295,0.76872236,0.084652916,-0.18438487,-0.28753114,2.488222
